,#,ra,dec
70290,9.593944,-29.412764,
70291,6.353412,24.451047,
70292,310.006576,-33.195166,
70293,86.85814,-75.337448,
70294,340.072832,-66.596529,
70295,20.544118,-27.993226,
70296,5.112508,27.050959,
70297,59.725833,-26.089271,
70298,53.409691,-19.213471,
70299,8.952473,-15.05393,
70300,82.637114,10.744476,
70301,29.265897,12.624484,
70302,40.795502,19.472042,
70303,2.668795,-30.982459,
70304,330.335927,-38.433196,
70305,7.317201,-4.033588,
70306,349.815718,-18.043831,
70307,348.08723,22.132382,
70308,27.383964,18.979603,
70309,340.134866,-43.754331,
70310,49.442119,4.71065,
70311,86.077114,28.617959,
70312,340.947859,-47.546412,
70313,349.449796,4.97405,
70314,314.912024,-24.744447,
70315,28.087712,-22.641162,
70316,339.491807,17.732545,
70317,341.341003,-20.741209,
70318,26.018076,27.762458,
70319,28.536637,-24.689473,
70320,319.92674,-64.107331,
70321,57.390891,-11.693433,
70322,83.921663,-33.178228,
70323,357.341773,-11.20793,
70324,47.513818,4.739515,
70325,72.50423,-7.469526,
70326,77.08773,18.555493,
70327,15.216193,-31.473622,
70328,70.079987,-54.48685,
70329,24.371206,-0.602327,
70330,6.746893,-33.492142,
70331,350.806527,-42.114257,
70332,40.782553,-57.511731,
70333,354.227584,-55.616026,
70334,313.072431,-42.099418,
70335,3.388219,-4.604583,
70336,343.720515,-35.694376,
70337,37.582245,-4.341774,
70338,10.156481,1.137814,
70339,52.421735,15.223768,
70340,56.945369,-5.341657,
70341,40.570133,-39.468179,
70342,310.066734,-12.627407,
70343,36.933982,17.243943,
70344,311.094488,-70.658552,
70345,30.136382,-7.862854,
70346,322.697247,17.391681,
70347,349.616336,-6.633582,
70348,65.571057,16.740647,
70349,35.048679,12.790572,
70350,60.911938,-32.578216,
70351,40.232962,-41.031068,
70352,348.120076,2.477966,
70353,61.304428,-13.858265,
70354,39.206982,-35.925855,
70355,55.485432,-57.430699,
70356,316.744704,18.284131,
70357,359.180403,14.512015,
70358,316.742508,-84.133659,
70359,63.640849,-26.901669,
70360,56.257115,-49.823195,
70361,18.079569,-69.650946,
70362,326.099689,-22.582718,
70363,59.813131,-23.293264,
70364,316.938623,-29.285889,
70365,11.430901,-5.656436,
70366,1.139921,-44.763492,
70367,321.063315,22.240882,
70368,359.544417,-12.694672,
70369,58.995399,-1.602177,
70370,71.919714,3.959421,
70371,22.534435,16.95372,
70372,344.226414,-17.127563,
70373,48.289914,15.250024,
70374,43.750185,0.644588,
70375,27.878932,-68.44203,
70376,20.151962,-51.860535,
70377,11.140374,11.856476,
70378,78.380903,18.342047,
70379,18.42897,-50.839472,
70380,62.20892,0.702675,
70381,27.184585,4.378509,
70382,63.595246,-27.766262,
70383,38.241156,-16.024423,
70384,322.032151,-39.568033,
70385,34.06963,17.166566,
70386,52.573084,27.231825,
70387,35.786589,-23.450188,
70388,8.750565,-77.795501,
70389,35.761508,-37.988807,
70390,342.717803,-53.724328,
70391,88.80377,-1.62492,
70392,40.961573,-9.50963,
70393,359.249423,-19.643201,
70394,7.694613,27.490098,
70395,358.891238,14.019574,
70396,65.652676,-47.422773,
70397,323.698705,12.861383,
70398,81.192902,-66.170518,
70399,21.204932,-16.042625,
70400,37.436371,-3.765802,
70401,14.003389,9.452407,
70402,323.351607,-29.597376,
70403,321.99272,-23.922407,
70404,18.304601,0.468407,
70405,51.197992,-10.163931,
70406,40.886863,2.79657,
70407,77.262808,-34.632235,
70408,344.172315,-14.655709,
70409,74.364746,-29.053512,
70410,351.312865,8.864425,
70411,332.050733,-70.964113,
70412,86.616575,29.359896,
70413,46.041936,-28.570934,
70414,23.564589,5.57662,
70415,46.039616,-54.085985,
70416,5.459378,-23.988046,
70417,351.125191,-14.823723,
70418,74.598788,17.990561,
70419,48.434183,4.473164,
70420,75.624599,23.444748,
70421,337.628109,25.087817,
70422,54.984952,-9.451305,
70423,36.264236,17.446327,
70424,321.788848,-36.88228,
70425,88.246017,-7.82326,
70426,48.230397,-39.813112,
70427,9.695854,-52.638196,
70428,19.152443,21.365418,
70429,25.914286,-12.061906,
70430,317.030373,20.443396,
70431,30.022727,22.653943,
70432,325.494389,-48.881735,
70433,323.715064,4.221704,
70434,87.650018,17.696148,
70435,356.093896,3.115165,
70436,49.282387,-52.060489,
70437,57.428033,-51.188335,
70438,12.53222,-31.714042,
70439,76.667696,-68.333758,
70440,74.16903,-47.099662,
70441,18.447691,15.824268,
70442,4.910656,-29.177753,
70443,68.088508,-49.632446,
70444,324.207527,10.94772,
70445,84.210151,-25.303669,
70446,16.304051,-23.190164,
70447,27.630217,-23.807006,
70448,339.158369,20.274429,
70449,336.477037,-12.395423,
70450,4.931005,-27.649336,
70451,27.633324,3.252217,
70452,71.393937,-47.265315,
70453,61.437746,19.678451,
70454,80.655607,-40.165023,
70455,80.850127,-20.232388,
70456,43.00725,-40.381446,
70457,38.523025,-46.567573,
70458,315.263482,-59.203696,
70459,54.011648,-8.940004,
70460,63.39661,-27.819284,
70461,342.120422,18.485724,
70462,334.474443,-4.327584,
70463,82.010107,13.062002,
70464,56.629155,-65.471873,
70465,44.023986,-44.560438,
70466,333.547657,-40.847679,
70467,334.390852,-6.00773,
70468,21.122206,-29.182348,
70469,34.360423,20.632748,
70470,33.898591,-46.321456,
70471,351.026003,6.056029,
70472,47.813572,0.626346,
70473,325.00438,-58.107561,
70474,319.3801,-4.729884,
70475,89.142002,-16.395008,
70476,343.386514,-11.240015,
70477,76.855166,-24.969451,
70478,12.562889,-25.515384,
70479,327.674021,-12.151343,
70480,51.501722,-71.730646,
70481,72.205519,-42.538843,
70482,20.5152,-44.664094,
70483,65.145739,-43.908603,
70484,62.691679,-68.680365,
70485,346.142833,-38.58357,
70486,340.08636,29.982838,
70487,17.597348,-18.388491,
70488,79.037268,-7.045787,
70489,0.573747,29.074576,
70490,38.288783,27.262142,
70491,330.755414,-50.670362,
70492,359.985195,-6.334753,
70493,332.941546,4.44523,
70494,65.905487,-3.441511,
70495,54.849135,-9.365839,
70496,317.062664,-19.343762,
70497,69.078595,-51.889136,
70498,81.274789,-13.931538,
70499,329.256163,25.818231,
70500,359.34615,-51.750974,
70501,1.83442,-39.015363,
70502,327.650735,-52.043681,
70503,8.847923,-8.847262,
70504,353.345367,-42.007463,
70505,45.842156,13.669484,
70506,11.386462,3.013633,
70507,73.393113,-10.014191,
70508,58.717711,-3.769947,
70509,349.857355,-17.522698,
70510,359.556007,12.375642,
70511,48.059758,18.205396,
70512,319.884624,3.486211,
70513,359.155592,-8.637667,
70514,60.533233,12.914924,
70515,83.620037,-57.625859,
70516,310.562418,9.004669,
70517,28.289254,-39.236039,
70518,353.244005,-18.247454,
70519,3.431934,-44.391237,
70520,88.686365,16.715155,
70521,57.141931,-36.258565,
70522,324.267846,2.594252,
70523,310.748406,-40.397659,
70524,38.606812,10.810879,
70525,82.774676,-51.4118,
70526,30.810809,-75.933601,
70527,56.569205,25.152345,
70528,12.610318,-75.738753,
70529,76.49249,-65.124111,
70530,9.536143,-62.281735,
70531,58.981734,-3.713334,
70532,4.315806,-17.22648,
70533,326.359467,-24.977505,
70534,15.766487,12.118454,
70535,12.821843,-25.567245,
70536,66.095345,-13.456259,
70537,49.658482,1.531524,
70538,27.748641,-41.046333,
70539,23.468765,-18.446167,
70540,321.589547,-31.429938,
70541,54.339271,23.253333,
70542,323.912844,-10.840472,
70543,31.39176,27.862065,
70544,339.598237,-67.911392,
70545,50.92707,-40.739785,
70546,340.784105,-65.847887,
70547,5.752509,-46.198197,
70548,60.4078,-3.955928,
70549,82.279444,7.055694,
70550,56.003567,-0.034474,
70551,13.182564,-79.698373,
70552,17.424436,-30.843895,
70553,2.142563,-7.839902,
70554,22.294551,0.539524,
70555,26.954333,-52.730084,
70556,30.847614,-20.034387,
70557,88.275944,-10.368842,
70558,0.939243,-59.940746,
70559,25.052861,8.553512,
70560,340.869439,26.44319,
70561,78.944947,-50.045586,
70562,47.85907,22.269444,
70563,51.202889,-14.500055,
70564,335.480898,-9.904177,
70565,83.275897,-76.036747,
70566,328.335116,9.007799,
70567,24.420678,-32.454605,
70568,311.456682,-21.632344,
70569,58.807888,-6.458954,
70570,65.479658,-16.693702,
70571,58.682143,-4.695068,
70572,24.810237,-32.752852,
70573,27.198951,-4.624761,
70574,67.36074,9.333545,
70575,313.215882,27.552651,
70576,46.048824,-8.133826,
70577,52.244421,-7.745438,
70578,354.587612,-34.935427,
70579,20.658046,-36.169654,
70580,17.025062,-30.223483,
70581,3.996344,-50.099045,
70582,332.630781,0.588436,
70583,1.147064,-36.784774,
70584,337.781693,26.539566,
70585,20.199228,-36.234331,
70586,327.388933,-10.179201,
70587,53.706552,-23.228939,
70588,51.382215,-27.121685,
70589,327.416883,-49.088961,
70590,321.48761,-31.028106,
70591,0.813695,20.405191,
70592,72.31738,27.58717,
70593,1.090801,23.298127,
70594,86.437526,16.758645,
70595,74.641178,26.866508,
70596,334.380767,-33.817497,
70597,22.521719,13.082695,
70598,338.078807,-48.140417,
70599,24.755785,-62.406775,
70600,10.479976,-21.023496,
70601,317.2104,8.480632,
70602,23.918499,-11.268957,
70603,50.455655,29.763569,
70604,32.14905,-10.965553,
70605,0.861538,-54.883455,
70606,54.631819,-10.226291,
70607,358.495457,-10.057909,
70608,21.749849,-47.928899,
70609,89.971083,-17.602315,
70610,40.363578,-50.292558,
70611,32.390348,18.406583,
70612,60.393056,16.411995,
70613,351.746807,29.79088,
70614,327.596947,-39.076404,
70615,52.655776,-5.954742,
70616,39.499416,28.161368,
70617,337.663719,-24.809314,
70618,53.534794,-34.428595,
70619,36.991126,12.989893,
70620,33.933581,13.731617,
70621,321.025699,3.570041,
70622,76.60502,29.47335,
70623,3.220157,5.085906,
70624,4.920525,-24.182075,
70625,41.656634,-52.168153,
70626,11.293519,-4.795663,
70627,318.244782,-2.624007,
70628,330.382802,15.500934,
70629,344.219361,-33.66815,
70630,68.972132,-18.672082,
70631,331.852982,22.303184,
70632,61.506526,-37.98814,
70633,30.486561,28.74983,
70634,76.809761,-40.757665,
70635,358.202331,20.830765,
70636,33.784692,-66.977852,
70637,329.768373,-42.580058,
70638,320.093417,-35.654824,
70639,331.708468,-16.799689,
70640,57.235681,-3.70498,
70641,83.213573,-27.549073,
70642,4.415034,-28.683879,
70643,353.172415,-25.535294,
70644,86.502516,-0.621284,
70645,316.482106,-1.804701,
70646,354.493808,-13.222719,
70647,5.37737,-0.426764,
70648,351.645628,12.292489,
70649,7.679919,1.017689,
70650,323.709011,-50.391315,
70651,66.055041,-3.498068,
70652,333.24412,0.328614,
70653,27.601906,-8.277013,
70654,39.332015,-33.815524,
70655,347.813993,-11.300133,
70656,352.020923,-16.596697,
70657,326.691385,3.766716,
70658,83.886895,23.533236,
70659,40.402409,5.542166,
70660,328.075662,17.199777,
70661,88.499547,-75.276907,
70662,338.843458,-62.965425,
70663,355.005862,-30.994196,
70664,350.632534,-55.700057,
70665,336.069465,-3.145903,
70666,346.067871,-45.835108,
70667,322.373436,-14.531369,
70668,7.091943,21.912807,
70669,337.987963,13.008303,
70670,36.230965,-9.762997,
70671,35.217699,-30.976438,
70672,311.825649,28.786014,
70673,4.171885,-33.434763,
70674,64.172047,-35.367068,
70675,45.468062,-2.18608,
70676,18.41297,-39.868049,
70677,33.515029,-52.917585,
70678,86.684115,21.201104,
70679,351.661751,-7.562524,
70680,87.259329,21.089915,
70681,22.303862,16.44081,
70682,19.575151,-30.113669,
70683,88.096192,-69.02658,
70684,354.439266,8.559023,
70685,359.925327,-75.851612,
70686,75.306899,-9.3765,
70687,7.603976,-65.1395,
70688,87.360532,-28.06503,
70689,316.496825,18.849844,
70690,310.175986,24.309123,
70691,346.388265,19.393774,
70692,345.243129,-36.665479,
70693,22.941296,16.277937,
70694,32.952205,-38.818457,
70695,38.917634,-9.570228,
70696,89.290587,-49.854896,
70697,37.253094,-75.184413,
70698,72.266131,0.353719,
70699,1.943292,-17.29681,
70700,332.201346,0.041658,
70701,20.616255,13.446051,
70702,339.653916,2.698766,
70703,23.864316,-34.126969,
70704,67.063626,-38.467903,
70705,328.329625,-28.608708,
70706,14.198796,-12.703446,
70707,76.864306,15.048379,
70708,55.477675,-41.144689,
70709,64.205729,-33.675684,
70710,15.11144,4.374803,
70711,352.75243,21.695023,
70712,65.818643,21.591788,
70713,86.470937,17.995138,
70714,346.053413,-77.340939,
70715,72.605769,17.883491,
70716,328.364308,2.549176,
70717,350.882773,5.48179,
70718,46.786578,-3.020222,
70719,75.950812,-44.427208,
70720,75.552568,12.212989,
70721,353.902526,-16.434831,
70722,311.210973,-20.175682,
70723,326.513014,-12.77432,
70724,55.140583,-5.308197,
70725,359.737444,-10.323178,
70726,70.680946,9.613517,
70727,310.374044,17.052684,
70728,36.808581,-26.974066,
70729,63.20247,0.955644,
70730,321.586371,-50.430938,
70731,64.815548,7.373463,
70732,2.213182,3.058364,
70733,328.201736,-37.44355,
70734,72.709703,-48.99527,
70735,14.424223,23.788836,
70736,31.736822,27.879293,
70737,25.439028,12.794861,
70738,350.979789,-44.944591,
70739,20.671481,-0.003337,
70740,85.922218,-40.340264,
70741,44.008312,1.933146,
70742,40.879565,-37.717203,
70743,55.919334,-15.683121,
70744,341.479208,-9.827012,
70745,47.637281,21.183211,
70746,86.473957,2.603793,
70747,31.913065,-26.255194,
70748,34.70588,21.943315,
70749,21.773313,-40.664174,
70750,63.990183,-11.471987,
70751,38.374425,-7.273199,
70752,349.947413,3.104418,
70753,7.701816,22.017307,
70754,2.463599,4.015177,
70755,37.959849,-27.684788,
70756,8.880422,-16.662251,
70757,50.61859,-25.373046,
70758,28.177624,-58.49133,
70759,58.969337,-25.787915,
70760,31.663296,15.546605,
70761,81.074602,14.291151,
70762,76.957076,9.31505,
70763,312.728315,4.738409,
70764,38.459859,-2.100882,
70765,55.660274,-16.673883,
70766,349.333302,6.53773,
70767,46.228219,21.613516,
70768,329.595894,13.14297,
70769,334.744339,-5.572053,
70770,62.580476,1.896419,
70771,81.728944,0.814564,
70772,72.793593,-39.870345,
70773,17.448528,-15.976384,
70774,22.176069,-12.464951,
70775,58.018497,-33.950565,
70776,19.538237,-31.248093,
70777,352.590042,8.574283,
70778,23.106686,-42.325087,
70779,321.538389,23.003004,
70780,317.081641,-36.329441,
70781,78.910916,-0.695569,
70782,29.261154,-31.866644,
70783,21.28847,-1.554116,
70784,89.009195,-31.487437,
70785,63.735157,10.429288,
70786,61.279507,-17.160085,
70787,22.846185,-62.16514,
70788,63.829019,-75.07627,
70789,23.444337,-71.259078,
70790,32.378211,7.433491,
70791,69.64303,6.623345,
70792,315.237742,22.591525,
70793,34.750418,-11.316006,
70794,2.245206,-33.228045,
70795,35.292167,-72.990995,
70796,83.328223,1.55552,
70797,335.554236,-11.055931,
70798,340.952536,8.612092,
70799,339.820819,-5.681828,
70800,45.333969,-2.773731,
70801,342.009356,-46.662401,
70802,32.994079,-41.087787,
70803,359.935315,-7.464254,
70804,52.413169,-58.731474,
70805,10.67418,-63.835174,
70806,73.755844,7.395929,
70807,10.481813,5.391447,
70808,310.308873,-55.950394,
70809,55.921039,-33.734777,
70810,18.455862,-22.120322,
70811,356.53789,-74.492469,
70812,14.565062,-64.190292,
70813,3.26738,-19.15293,
70814,62.651336,-56.395037,
70815,37.386705,27.172225,
70816,27.764308,10.142554,
70817,326.774617,-52.00066,
70818,78.133938,26.347746,
70819,84.858819,-30.545288,
70820,50.298264,-26.04058,
70821,75.335082,-31.784372,
70822,66.48747,10.057416,
70823,4.22906,-27.079831,
70824,347.053525,0.573147,
70825,320.00345,28.920624,
70826,0.694332,-8.332689,
70827,18.273857,-22.624564,
70828,17.669173,16.792013,
70829,13.90815,-51.352527,
70830,19.216846,-21.176203,
70831,331.802323,-2.721427,
70832,18.347942,-51.985192,
70833,16.46336,-18.916992,
70834,312.391213,-4.501626,
70835,318.372403,-14.055611,
70836,72.210813,-14.727294,
70837,44.268329,-61.754496,
70838,319.249372,13.631106,
70839,60.799449,-7.667312,
70840,326.07689,0.448568,
70841,358.654283,-12.403509,
70842,6.262239,0.488508,
70843,338.274457,16.66553,
70844,343.804215,25.970319,
70845,313.104018,27.6054,
70846,335.796709,-47.504848,
70847,332.496708,-1.020239,
70848,9.85335,11.986272,
70849,23.581029,-57.285673,
70850,345.386948,-63.470824,
70851,351.204283,2.285103,
70852,29.828257,-6.701884,
70853,345.903721,-27.21506,
70854,89.347691,-64.482011,
70855,326.028612,7.564357,
70856,4.134336,-64.169929,
70857,66.595444,-30.88698,
70858,337.432428,-42.12061,
70859,3.693594,3.211447,
70860,16.296264,13.3121,
70861,45.756583,27.658369,
70862,332.325156,24.050773,
70863,346.353791,6.796807,
70864,356.903639,19.392438,
70865,76.394048,-32.243698,
70866,330.207066,8.886874,
70867,334.637866,24.81881,
70868,330.347425,-33.143391,
70869,32.742836,-5.537763,
70870,345.915345,11.805517,
70871,9.234177,28.194923,
70872,47.155966,-39.938996,
70873,27.685102,-30.976584,
70874,356.572675,-40.248288,
70875,28.523402,22.077533,
70876,359.145245,-30.993166,
70877,53.089718,-14.097974,
70878,19.46475,14.83049,
70879,14.097381,22.630059,
70880,336.198095,-25.235028,
70881,23.676236,14.412056,
70882,52.392892,-53.526816,
70883,310.453489,-36.81489,
70884,319.121701,5.601291,
70885,84.687916,-24.609833,
70886,348.384143,-30.797318,
70887,40.020517,-22.619133,
70888,0.864724,9.038493,
70889,351.841498,6.197827,
70890,352.010233,2.511504,
70891,8.029008,-17.235355,
70892,15.659735,-50.878018,
70893,52.831431,23.243121,
70894,63.253016,-21.805932,
70895,350.498117,-25.165023,
70896,63.217447,14.563982,
70897,315.184895,-39.60405,
70898,71.577903,-49.146009,
70899,340.538284,-71.614199,
70900,71.196985,13.409115,
70901,60.221691,29.726225,
70902,15.617275,-16.768622,
70903,89.844856,-58.756226,
70904,313.052113,27.945706,
70905,320.532998,-33.983466,
70906,75.954481,1.354497,
70907,347.622677,28.786203,
70908,56.247841,-41.10341,
70909,331.641322,7.623664,
70910,320.892919,-87.875936,
70911,28.562625,4.546178,
70912,14.857088,-36.902238,
70913,68.388544,-31.607448,
70914,76.03148,-13.536884,
70915,21.070739,-45.324433,
70916,63.375586,-51.82349,
70917,86.088394,-18.362502,
70918,356.721826,-53.652955,
70919,4.080492,-17.898438,
70920,354.464031,9.367752,
70921,331.794577,-21.95735,
70922,52.377947,18.359322,
70923,18.471267,-81.183235,
70924,66.961058,-33.163958,
70925,348.878338,-2.995745,
70926,30.083153,22.316723,
70927,329.134623,5.548977,
70928,323.703045,-48.226315,
70929,1.147023,26.125243,
70930,311.673864,29.087903,
70931,75.304008,10.349606,
70932,53.952743,23.147677,
70933,5.643647,8.573982,
70934,337.164087,-9.886481,
70935,8.68744,-31.163179,
70936,315.892037,16.167429,
70937,6.703228,-13.189901,
70938,351.654767,1.108207,
70939,9.229524,-24.841933,
70940,56.527363,-14.756914,
70941,80.143714,19.741598,
70942,343.428033,-75.981714,
70943,357.827854,6.290158,
70944,87.885949,-12.650073,
70945,70.969543,-23.112658,
70946,311.381031,-22.838698,
70947,81.750087,-12.997284,
70948,10.97676,12.210324,
70949,35.064632,-28.049934,
70950,88.689741,26.920953,
70951,51.921178,-14.166962,
70952,85.517578,-49.962312,
70953,312.560347,-57.362097,
70954,62.146577,18.50343,
70955,328.164046,-12.239931,
70956,79.712449,28.56281,
70957,84.217281,-77.185012,
70958,316.665589,-12.290219,
70959,73.925676,-9.291962,
70960,325.182212,-65.000412,
70961,40.141888,21.657667,
70962,346.301167,-0.153141,
70963,321.315973,-63.432006,
70964,74.123172,6.779143,
70965,87.45242,-31.85389,
70966,51.812455,-6.917763,
70967,63.806057,-62.339638,
70968,1.428265,-2.198687,
70969,31.910778,-3.765557,
70970,36.38848,0.123864,
70971,18.093509,-3.182285,
70972,313.914019,12.021936,
70973,348.266514,-57.184812,
70974,52.759055,7.827026,
70975,67.357911,6.887135,
70976,321.797869,-30.766454,
70977,63.242596,12.858022,
70978,73.497291,-29.79499,
70979,75.356691,-38.323212,
70980,26.431798,-3.304085,
70981,1.570183,-7.971903,
70982,33.010514,-14.211399,
70983,322.712714,1.126024,
70984,55.373713,20.937572,
70985,347.397806,-42.118443,
70986,49.550992,16.737231,
70987,5.012485,-11.528897,
70988,327.41236,-26.56364,
70989,313.384884,-11.984354,
70990,315.266399,-63.353085,
70991,38.828241,-1.856447,
70992,324.756383,-8.60968,
70993,314.893898,-3.251264,
70994,60.398418,-0.637252,
70995,75.096823,14.102054,
70996,318.090038,4.62673,
70997,2.01586,7.813361,
70998,328.350479,-58.266777,
70999,4.922159,-1.350533,
71000,56.272199,-28.461668,
71001,337.065399,6.772006,
71002,6.685483,14.162426,
71003,5.905011,10.114186,
71004,340.348572,2.673095,
71005,20.964289,-66.969217,
71006,349.530074,12.935727,
71007,337.90369,7.261248,
71008,323.646022,-1.260623,
71009,342.814177,-5.748481,
71010,336.381304,13.452517,
71011,26.413156,-55.027295,
71012,31.950789,-39.155185,
71013,89.590674,-51.842002,
71014,346.323841,6.411817,
71015,3.328394,-23.071061,
71016,54.859248,-83.365971,
71017,72.652588,-15.484884,
71018,26.468113,-7.007898,
71019,79.928865,-22.123028,
71020,39.573979,-24.621488,
71021,322.835014,-29.805323,
71022,24.966645,9.008163,
71023,344.180339,-24.113245,
71024,341.124838,-20.549037,
71025,82.078154,24.600542,
71026,325.494529,-1.339587,
71027,22.223693,-18.867461,
71028,330.911515,-44.299253,
71029,359.650325,-66.339168,
71030,345.620185,11.315224,
71031,79.635491,-33.058396,
71032,23.828099,-21.249949,
71033,9.127787,-37.031994,
71034,5.003094,-4.641575,
71035,68.385603,16.667228,
71036,69.778106,-13.076211,
71037,33.094786,-30.561308,
71038,73.553244,8.119921,
71039,345.299435,-27.270868,
71040,71.381884,2.275613,
71041,64.84302,-39.745833,
71042,50.839241,18.191508,
71043,63.932952,-70.867589,
71044,16.082963,-34.131498,
71045,12.153107,-29.899201,
71046,355.798236,5.023829,
71047,333.844461,9.075376,
71048,46.73244,-29.04779,
71049,315.405947,7.025475,
71050,22.015595,20.116037,
71051,66.024661,19.141357,
71052,10.717839,-7.455749,
71053,34.548877,-25.376135,
71054,336.420361,-42.731772,
71055,348.26805,25.255047,
71056,13.087311,-30.578105,
71057,341.240845,-38.266839,
71058,337.129874,-20.792126,
71059,27.340439,-16.894978,
71060,321.198843,-14.076205,
71061,333.836244,-7.782529,
71062,71.337636,7.062687,
71063,334.832088,6.077037,
71064,17.935472,-43.793748,
71065,359.244632,-32.540989,
71066,74.231235,-21.396487,
71067,73.163326,21.981955,
71068,77.341396,-21.701768,
71069,61.994546,2.294058,
71070,339.228694,-78.808098,
71071,20.639616,10.758297,
71072,88.663022,-45.131862,
71073,324.136513,-28.015263,
71074,341.533531,-25.791033,
71075,45.555343,19.393833,
71076,79.849489,-39.526487,
71077,76.391082,-45.550771,
71078,43.604861,1.185539,
71079,15.150227,-6.900232,
71080,318.077217,12.457139,
71081,317.640325,13.394031,
71082,51.836274,11.042549,
71083,75.353556,-9.761155,
71084,359.182997,-22.173783,
71085,73.583606,17.491254,
71086,62.457005,-15.207676,
71087,315.449714,6.629014,
71088,79.414391,-56.639435,
71089,4.193041,-58.922962,
71090,17.95442,-33.487522,
71091,77.127725,-52.900907,
71092,325.537307,13.997087,
71093,312.449071,-16.78295,
71094,344.355167,18.400572,
71095,46.242879,8.37145,
71096,70.16526,11.012402,
71097,37.414316,23.507911,
71098,57.920189,-9.337995,
71099,5.227552,-27.326732,
71100,8.690995,-13.730178,
71101,26.170073,-36.388879,
71102,67.339762,-41.833942,
71103,314.612574,-36.801136,
71104,70.455115,4.510837,
71105,344.051948,-53.111598,
71106,67.239475,-32.374091,
71107,60.552357,26.40422,
71108,78.184052,-21.050036,
71109,48.273333,-28.982999,
71110,335.35754,6.927029,
71111,51.109522,9.642855,
71112,321.152646,-35.184172,
71113,38.749392,12.21923,
71114,11.546361,-62.670752,
71115,343.06172,1.821441,
71116,22.217698,27.342491,
71117,13.10284,4.424046,
71118,323.332057,-34.144918,
71119,322.534429,-2.620537,
71120,332.827234,11.225118,
71121,8.020466,18.902078,
71122,336.607076,29.505964,
71123,65.03038,-53.818352,
71124,331.057253,-8.838206,
71125,82.954538,-21.251172,
71126,35.241455,-37.912064,
71127,60.262018,24.534856,
71128,68.247431,-62.504098,
71129,13.241568,-52.925034,
71130,326.970256,2.088688,
71131,53.594307,28.669175,
71132,1.711116,-29.989793,
71133,66.34169,-81.086312,
71134,32.633777,20.434483,
71135,7.349469,4.617193,
71136,312.045494,-48.359837,
71137,326.517323,-8.322589,
71138,68.973487,-45.032015,
71139,317.501403,-9.824632,
71140,9.743916,-0.91821,
71141,319.086441,-5.389515,
71142,339.672848,-20.258839,
71143,11.428471,4.811294,
71144,329.646288,-69.826596,
71145,80.337041,2.732382,
71146,328.015943,-8.233216,
71147,0.063078,25.351007,
71148,42.05617,-23.834143,
71149,86.153646,-48.679374,
71150,19.168567,-61.127893,
71151,5.113084,2.13263,
71152,35.897091,25.485256,
71153,340.557242,-47.140867,
71154,55.592068,-5.621936,
71155,320.545596,19.321385,
71156,352.669579,-23.853094,
71157,40.519338,18.831625,
71158,354.416616,-28.913117,
71159,344.828103,22.621396,
71160,330.40632,-0.623609,
71161,67.325736,1.642939,
71162,76.552164,-16.137483,
71163,322.858062,-60.735941,
71164,88.845001,-70.332651,
71165,342.364029,-53.545726,
71166,330.96342,15.291082,
71167,44.710758,-84.1132,
71168,344.339049,-8.302254,
71169,66.836014,-21.854709,
71170,354.28246,-4.780168,
71171,29.559401,20.989953,
71172,80.459593,24.962747,
71173,335.62377,-21.602712,
71174,5.875144,-41.613971,
71175,55.483699,15.680917,
71176,339.918219,25.334497,
71177,40.350117,-42.020327,
71178,352.164123,6.44305,
71179,84.205188,-21.910955,
71180,76.53505,16.837053,
71181,78.737047,2.921557,
71182,29.338401,24.466081,
71183,325.132393,-51.791834,
71184,63.890627,-66.569059,
71185,330.764898,9.615991,
71186,28.841457,20.343259,
71187,326.724905,-2.597708,
71188,39.974761,19.849195,
71189,48.922178,-76.033125,
71190,8.140766,27.855641,
71191,68.146215,-53.366632,
71192,47.736607,28.415361,
71193,23.524155,-21.053207,
71194,323.830465,-7.41578,
71195,332.978599,13.845498,
71196,55.58284,26.504696,
71197,15.62136,-17.360659,
71198,78.841846,-11.033179,
71199,351.465856,5.28138,
71200,67.816629,-8.816552,
71201,63.349439,-50.267474,
71202,31.413212,-18.167771,
71203,16.281703,0.694747,
71204,16.247754,-49.620731,
71205,326.723643,12.593456,
71206,4.600855,-41.476446,
71207,82.846389,-36.699188,
71208,73.840206,-7.302279,
71209,70.594362,-20.104582,
71210,54.16437,-53.736091,
71211,28.925688,-4.143996,
71212,337.01886,-37.670702,
71213,39.07783,-10.140874,
71214,356.463486,3.094484,
71215,17.394566,15.352813,
71216,15.657777,-27.647436,
71217,351.133869,-15.873881,
71218,68.411958,18.872942,
71219,33.968252,-82.2284,
71220,7.216243,-1.240499,
71221,355.3686,-63.442531,
71222,43.197023,-72.835769,
71223,69.597282,27.703826,
71224,342.715318,25.95304,
71225,8.865893,29.235817,
71226,61.239828,-1.523663,
71227,72.678236,-49.526163,
71228,27.30249,-1.49494,
71229,30.125865,-27.396406,
71230,59.825412,-55.708073,
71231,44.151282,-33.066242,
71232,70.704412,21.417487,
71233,50.146117,-10.495126,
71234,317.87433,-3.329007,
71235,48.717344,-47.37009,
71236,69.725034,-34.17453,
71237,17.65209,1.026621,
71238,87.303697,-26.725464,
71239,53.131697,-4.906721,
71240,43.168323,-40.526311,
71241,29.471517,29.468313,
71242,356.800277,10.687968,
71243,75.789738,-38.706682,
71244,79.795223,16.662423,
